year,fips,locality,source,type,rate
2016,51181,Surry,OD Death,Fatal Prescription Opioid Overdose,0
2016,51183,Sussex,OD Death,Fatal Prescription Opioid Overdose,0
2016,51185,Tazewell,OD Death,Fatal Prescription Opioid Overdose,11.9
2016,51187,Warren,OD Death,Fatal Prescription Opioid Overdose,17.9
2016,51191,Washington,OD Death,Fatal Prescription Opioid Overdose,1.8
2016,51193,Westmoreland,OD Death,Fatal Prescription Opioid Overdose,22.7
2016,51195,Wise,OD Death,Fatal Prescription Opioid Overdose,20.4
2016,51197,Wythe,OD Death,Fatal Prescription Opioid Overdose,20.7
2016,51199,York,OD Death,Fatal Prescription Opioid Overdose,1.5
2016,51510,Alexandria,OD Death,Fatal Prescription Opioid Overdose,4.5
2016,51520,Bristol,OD Death,Fatal Prescription Opioid Overdose,0
2016,51530,Buena Vista City,OD Death,Fatal Prescription Opioid Overdose,0
2016,51540,Charlottesville,OD Death,Fatal Prescription Opioid Overdose,4.3
2016,51550,Chesapeake,OD Death,Fatal Prescription Opioid Overdose,4.2
2016,51570,Colonial Heights,OD Death,Fatal Prescription Opioid Overdose,0
2016,51580,Covington,OD Death,Fatal Prescription Opioid Overdose,0
2016,51590,Danville,OD Death,Fatal Prescription Opioid Overdose,9.5
2016,51595,Emporia,OD Death,Fatal Prescription Opioid Overdose,0
2016,51600,Fairfax City,OD Death,Fatal Prescription Opioid Overdose,4.1
2016,51610,Falls Church,OD Death,Fatal Prescription Opioid Overdose,0
2016,51620,Franklin City,OD Death,Fatal Prescription Opioid Overdose,0
2016,51630,Fredericksburg,OD Death,Fatal Prescription Opioid Overdose,10.6
2016,51640,Galax,OD Death,Fatal Prescription Opioid Overdose,0
2016,51650,Hampton,OD Death,Fatal Prescription Opioid Overdose,6.6
2016,51660,Harrisonburg,OD Death,Fatal Prescription Opioid Overdose,3.8
2016,51670,Hopewell,OD Death,Fatal Prescription Opioid Overdose,8.8
2016,51678,Lexington,OD Death,Fatal Prescription Opioid Overdose,14.2
2016,51680,Lynchburg,OD Death,Fatal Prescription Opioid Overdose,2.5
2016,51683,Manassas City,OD Death,Fatal Prescription Opioid Overdose,9.6
2016,51685,Manassas Park,OD Death,Fatal Prescription Opioid Overdose,0
2016,51690,Martinsville,OD Death,Fatal Prescription Opioid Overdose,0
2016,51700,Newport News,OD Death,Fatal Prescription Opioid Overdose,11
2016,51710,Norfolk,OD Death,Fatal Prescription Opioid Overdose,9
2016,51720,Norton,OD Death,Fatal Prescription Opioid Overdose,25.9
2016,51730,Petersburg,OD Death,Fatal Prescription Opioid Overdose,18.8
2016,51735,Poquoson,OD Death,Fatal Prescription Opioid Overdose,8.3
2016,51740,Portsmouth,OD Death,Fatal Prescription Opioid Overdose,8.4
2016,51750,Radford,OD Death,Fatal Prescription Opioid Overdose,11.4
2016,51760,Richmond City,OD Death,Fatal Prescription Opioid Overdose,9
2016,51770,Roanoke City,OD Death,Fatal Prescription Opioid Overdose,4
2016,51775,Salem,OD Death,Fatal Prescription Opioid Overdose,3.9
2016,51790,Staunton,OD Death,Fatal Prescription Opioid Overdose,8.2
2016,51800,Suffolk,OD Death,Fatal Prescription Opioid Overdose,4.5
2016,51810,Virginia Beach,OD Death,Fatal Prescription Opioid Overdose,6.4
2016,51820,Waynesboro,OD Death,Fatal Prescription Opioid Overdose,0
2016,51830,Williamsburg,OD Death,Fatal Prescription Opioid Overdose,0
2016,51840,Winchester,OD Death,Fatal Prescription Opioid Overdose,14.5
2017,51001,Accomack,ED,ED Heroin Overdose,0
2017,51003,Albemarle,ED,ED Heroin Overdose,9.4
2017,51005,Alleghany,ED,ED Heroin Overdose,19.2
2017,51007,Amelia,ED,ED Heroin Overdose,31
2017,51009,Amherst,ED,ED Heroin Overdose,0
2017,51011,Appomattox,ED,ED Heroin Overdose,0
2017,51013,Arlington,ED,ED Heroin Overdose,8.3
2017,51015,Augusta,ED,ED Heroin Overdose,4
2017,51017,Bath,ED,ED Heroin Overdose,0
2017,51019,Bedford,ED,ED Heroin Overdose,14.1
2017,51021,Bland,ED,ED Heroin Overdose,0
2017,51023,Botetourt,ED,ED Heroin Overdose,12
2017,51025,Brunswick,ED,ED Heroin Overdose,0
2017,51027,Buchanan,ED,ED Heroin Overdose,0
2017,51029,Buckingham,ED,ED Heroin Overdose,0
2017,51031,Campbell,ED,ED Heroin Overdose,0
2017,51033,Caroline,ED,ED Heroin Overdose,19.9
2017,51035,Carroll,ED,ED Heroin Overdose,0
2017,51036,Charles City,ED,ED Heroin Overdose,0
2017,51037,Charlotte,ED,ED Heroin Overdose,0
2017,51041,Chesterfield,ED,ED Heroin Overdose,20.1
2017,51043,Clarke,ED,ED Heroin Overdose,27.8
2017,51045,Craig,ED,ED Heroin Overdose,58.2
2017,51047,Culpeper,ED,ED Heroin Overdose,87.9
2017,51049,Cumberland,ED,ED Heroin Overdose,0
2017,51051,Dickenson,ED,ED Heroin Overdose,0
2017,51053,Dinwiddie,ED,ED Heroin Overdose,0
2017,51057,Essex,ED,ED Heroin Overdose,0
2017,51059,Fairfax,ED,ED Heroin Overdose,8.4
2017,51061,Fauquier,ED,ED Heroin Overdose,21.7
2017,51063,Floyd,ED,ED Heroin Overdose,12.7
2017,51065,Fluvanna,ED,ED Heroin Overdose,15.2
2017,51067,Franklin County,ED,ED Heroin Overdose,25
2017,51069,Frederick,ED,ED Heroin Overdose,21.3
2017,51071,Giles,ED,ED Heroin Overdose,5.9
2017,51073,Gloucester,ED,ED Heroin Overdose,8.1
2017,51075,Goochland,ED,ED Heroin Overdose,13.2
2017,51077,Grayson,ED,ED Heroin Overdose,6.6
2017,51079,Greene,ED,ED Heroin Overdose,31
2017,51081,Greensville,ED,ED Heroin Overdose,68.3
2017,51083,Halifax,ED,ED Heroin Overdose,5.7
2017,51085,Hanover,ED,ED Heroin Overdose,19.2
2017,51087,Henrico,ED,ED Heroin Overdose,25.4
2017,51089,Henry,ED,ED Heroin Overdose,3.9
2017,51091,Highland,ED,ED Heroin Overdose,0
2017,51093,Isle of Wight,ED,ED Heroin Overdose,10.9
2017,51095,James City,ED,ED Heroin Overdose,6.7
2017,51097,King and Queen,ED,ED Heroin Overdose,0
2017,51099,King George,ED,ED Heroin Overdose,46.2
2017,51101,King William,ED,ED Heroin Overdose,67.3
2017,51103,Lancaster,ED,ED Heroin Overdose,0
2017,51105,Lee,ED,ED Heroin Overdose,0
2017,51107,Loudoun,ED,ED Heroin Overdose,4.4
2017,51109,Louisa,ED,ED Heroin Overdose,51.1
2017,51111,Lunenburg,ED,ED Heroin Overdose,0
2017,51113,Madison,ED,ED Heroin Overdose,76.5
2017,51115,Mathews,ED,ED Heroin Overdose,0
2017,51117,Mecklenburg,ED,ED Heroin Overdose,0
2017,51119,Middlesex,ED,ED Heroin Overdose,18.6
2017,51121,Montgomery,ED,ED Heroin Overdose,10.1
2017,51125,Nelson,ED,ED Heroin Overdose,13.5
2017,51127,New Kent,ED,ED Heroin Overdose,37.8
2017,51131,Northampton,ED,ED Heroin Overdose,0
2017,51133,Northumberland,ED,ED Heroin Overdose,0
2017,51135,Nottoway,ED,ED Heroin Overdose,0
2017,51137,Orange,ED,ED Heroin Overdose,76
2017,51139,Page,ED,ED Heroin Overdose,0
2017,51141,Patrick,ED,ED Heroin Overdose,0
2017,51143,Pittsylvania,ED,ED Heroin Overdose,0
2017,51145,Powhatan,ED,ED Heroin Overdose,10.5
2017,51147,Prince Edward,ED,ED Heroin Overdose,0
2017,51149,Prince George,ED,ED Heroin Overdose,7.9
2017,51153,Prince William,ED,ED Heroin Overdose,16.7
2017,51155,Pulaski,ED,ED Heroin Overdose,0
2017,51157,Rappahannock,ED,ED Heroin Overdose,13.5
2017,51159,Richmond County,ED,ED Heroin Overdose,0
2017,51161,Roanoke County,ED,ED Heroin Overdose,46.8
2017,51163,Rockbridge,ED,ED Heroin Overdose,0
2017,51165,Rockingham,ED,ED Heroin Overdose,7.5
2017,51167,Russell,ED,ED Heroin Overdose,0
2017,51169,Scott,ED,ED Heroin Overdose,0
2017,51171,Shenandoah,ED,ED Heroin Overdose,30.1
2017,51173,Smyth,ED,ED Heroin Overdose,0
2017,51175,Southampton,ED,ED Heroin Overdose,0
2017,51177,Spotsylvania,ED,ED Heroin Overdose,21.2
2017,51179,Stafford,ED,ED Heroin Overdose,37.4
2017,51181,Surry,ED,ED Heroin Overdose,0
2017,51183,Sussex,ED,ED Heroin Overdose,0
2017,51185,Tazewell,ED,ED Heroin Overdose,0
2017,51187,Warren,ED,ED Heroin Overdose,74.1
2017,51191,Washington,ED,ED Heroin Overdose,0
2017,51193,Westmoreland,ED,ED Heroin Overdose,22.7
2017,51195,Wise,ED,ED Heroin Overdose,0
2017,51197,Wythe,ED,ED Heroin Overdose,0
2017,51199,York,ED,ED Heroin Overdose,8.8
2017,51510,Alexandria,ED,ED Heroin Overdose,10.3
2017,51520,Bristol,ED,ED Heroin Overdose,0
2017,51530,Buena Vista City,ED,ED Heroin Overdose,0
2017,51540,Charlottesville,ED,ED Heroin Overdose,32
2017,51550,Chesapeake,ED,ED Heroin Overdose,29
2017,51570,Colonial Heights,ED,ED Heroin Overdose,22.5
2017,51580,Covington,ED,ED Heroin Overdose,0
2017,51590,Danville,ED,ED Heroin Overdose,0
2017,51595,Emporia,ED,ED Heroin Overdose,0
2017,51600,Fairfax City,ED,ED Heroin Overdose,0
2017,51610,Falls Church,ED,ED Heroin Overdose,7.1
2017,51620,Franklin City,ED,ED Heroin Overdose,48.2
2017,51630,Fredericksburg,ED,ED Heroin Overdose,81.3
2017,51640,Galax,ED,ED Heroin Overdose,0
2017,51650,Hampton,ED,ED Heroin Overdose,29.5
2017,51660,Harrisonburg,ED,ED Heroin Overdose,13.2
2017,51670,Hopewell,ED,ED Heroin Overdose,30.8
2017,51678,Lexington,ED,ED Heroin Overdose,0
2017,51680,Lynchburg,ED,ED Heroin Overdose,1.2
2017,51683,Manassas City,ED,ED Heroin Overdose,16.9
2017,51685,Manassas Park,ED,ED Heroin Overdose,0
2017,51690,Martinsville,ED,ED Heroin Overdose,0
2017,51700,Newport News,ED,ED Heroin Overdose,13.7
2017,51710,Norfolk,ED,ED Heroin Overdose,42.8
2017,51720,Norton,ED,ED Heroin Overdose,0
2017,51730,Petersburg,ED,ED Heroin Overdose,9.4
2017,51735,Poquoson,ED,ED Heroin Overdose,16.6
2017,51740,Portsmouth,ED,ED Heroin Overdose,79.8
2017,51750,Radford,ED,ED Heroin Overdose,17.2
2017,51760,Richmond City,ED,ED Heroin Overdose,24.6
2017,51770,Roanoke City,ED,ED Heroin Overdose,98.3
2017,51775,Salem,ED,ED Heroin Overdose,86.1
2017,51790,Staunton,ED,ED Heroin Overdose,12.3
2017,51800,Suffolk,ED,ED Heroin Overdose,20.2
2017,51810,Virginia Beach,ED,ED Heroin Overdose,22.3
2017,51820,Waynesboro,ED,ED Heroin Overdose,9.1
2017,51830,Williamsburg,ED,ED Heroin Overdose,0
2017,51840,Winchester,ED,ED Heroin Overdose,105.4
2017,51001,Accomack,ED,ED Opioid Overdose,60.7
2017,51003,Albemarle,ED,ED Opioid Overdose,84.2
2017,51005,Alleghany,ED,ED Opioid Overdose,147.5
2017,51007,Amelia,ED,ED Opioid Overdose,185.9
2017,51009,Amherst,ED,ED Opioid Overdose,79
2017,51011,Appomattox,ED,ED Opioid Overdose,45.2
2017,51013,Arlington,ED,ED Opioid Overdose,43
2017,51015,Augusta,ED,ED Opioid Overdose,34.7
2017,51017,Bath,ED,ED Opioid Overdose,89.4
2017,51019,Bedford,ED,ED Opioid Overdose,97.5
2017,51021,Bland,ED,ED Opioid Overdose,15.4
2017,51023,Botetourt,ED,ED Opioid Overdose,81.2
2017,51025,Brunswick,ED,ED Opioid Overdose,129.3
2017,51027,Buchanan,ED,ED Opioid Overdose,81.2
2017,51029,Buckingham,ED,ED Opioid Overdose,76.3
2017,51031,Campbell,ED,ED Opioid Overdose,45.5
2017,51033,Caroline,ED,ED Opioid Overdose,149.1
2017,51035,Carroll,ED,ED Opioid Overdose,111.7
2017,51036,Charles City,ED,ED Opioid Overdose,84.9
2017,51037,Charlotte,ED,ED Opioid Overdose,131.9
2017,51041,Chesterfield,ED,ED Opioid Overdose,130.7
2017,51043,Clarke,ED,ED Opioid Overdose,76.5
2017,51045,Craig,ED,ED Opioid Overdose,193.9
2017,51047,Culpeper,ED,ED Opioid Overdose,167.7
2017,51049,Cumberland,ED,ED Opioid Overdose,72.5
2017,51051,Dickenson,ED,ED Opioid Overdose,213.8
2017,51053,Dinwiddie,ED,ED Opioid Overdose,14.2
2017,51057,Essex,ED,ED Opioid Overdose,53.9
2017,51059,Fairfax,ED,ED Opioid Overdose,68.2
2017,51061,Fauquier,ED,ED Opioid Overdose,175.2
2017,51063,Floyd,ED,ED Opioid Overdose,50.9
2017,51065,Fluvanna,ED,ED Opioid Overdose,72.3
2017,51067,Franklin County,ED,ED Opioid Overdose,117.7
2017,51069,Frederick,ED,ED Opioid Overdose,71.1
2017,51071,Giles,ED,ED Opioid Overdose,148.3
2017,51073,Gloucester,ED,ED Opioid Overdose,67.2
2017,51075,Goochland,ED,ED Opioid Overdose,48.5
2017,51077,Grayson,ED,ED Opioid Overdose,125.8
2017,51079,Greene,ED,ED Opioid Overdose,108.4
2017,51081,Greensville,ED,ED Opioid Overdose,222.1
2017,51083,Halifax,ED,ED Opioid Overdose,88.6
2017,51085,Hanover,ED,ED Opioid Overdose,125.5
2017,51087,Henrico,ED,ED Opioid Overdose,177
2017,51089,Henry,ED,ED Opioid Overdose,309.1
2017,51091,Highland,ED,ED Opioid Overdose,0
2017,51093,Isle of Wight,ED,ED Opioid Overdose,46.5
2017,51095,James City,ED,ED Opioid Overdose,90
2017,51097,King and Queen,ED,ED Opioid Overdose,97.8
2017,51099,King George,ED,ED Opioid Overdose,107.8
2017,51101,King William,ED,ED Opioid Overdose,159.2
2017,51103,Lancaster,ED,ED Opioid Overdose,118.5
2017,51105,Lee,ED,ED Opioid Overdose,111.7
2017,51107,Loudoun,ED,ED Opioid Overdose,67.9
2017,51109,Louisa,ED,ED Opioid Overdose,181.6
2017,51111,Lunenburg,ED,ED Opioid Overdose,89.6
2017,51113,Madison,ED,ED Opioid Overdose,107.1
2017,51115,Mathews,ED,ED Opioid Overdose,45.5
2017,51117,Mecklenburg,ED,ED Opioid Overdose,113.3
2017,51119,Middlesex,ED,ED Opioid Overdose,120.6
2017,51121,Montgomery,ED,ED Opioid Overdose,75
2017,51125,Nelson,ED,ED Opioid Overdose,67.3
2017,51127,New Kent,ED,ED Opioid Overdose,104
2017,51131,Northampton,ED,ED Opioid Overdose,90.6
2017,51133,Northumberland,ED,ED Opioid Overdose,130.9
2017,51135,Nottoway,ED,ED Opioid Overdose,89.8
2017,51137,Orange,ED,ED Opioid Overdose,197
2017,51139,Page,ED,ED Opioid Overdose,109.9
2017,51141,Patrick,ED,ED Opioid Overdose,55.8
2017,51143,Pittsylvania,ED,ED Opioid Overdose,58.4
2017,51145,Powhatan,ED,ED Opioid Overdose,91.4
2017,51147,Prince Edward,ED,ED Opioid Overdose,60.5
2017,51149,Prince George,ED,ED Opioid Overdose,39.6
2017,51153,Prince William,ED,ED Opioid Overdose,64.1
2017,51155,Pulaski,ED,ED Opioid Overdose,122.8
2017,51157,Rappahannock,ED,ED Opioid Overdose,54.1
2017,51159,Richmond County,ED,ED Opioid Overdose,22.8
2017,51161,Roanoke County,ED,ED Opioid Overdose,127.6
2017,51163,Rockbridge,ED,ED Opioid Overdose,93.8
2017,51165,Rockingham,ED,ED Opioid Overdose,85.3
2017,51167,Russell,ED,ED Opioid Overdose,146.1
2017,51169,Scott,ED,ED Opioid Overdose,36.5
2017,51171,Shenandoah,ED,ED Opioid Overdose,132
2017,51173,Smyth,ED,ED Opioid Overdose,193.2
2017,51175,Southampton,ED,ED Opioid Overdose,55.4
2017,51177,Spotsylvania,ED,ED Opioid Overdose,112.9
2017,51179,Stafford,ED,ED Opioid Overdose,80.4
2017,51181,Surry,ED,ED Opioid Overdose,30.6
2017,51183,Sussex,ED,ED Opioid Overdose,26.1
2017,51185,Tazewell,ED,ED Opioid Overdose,83
2017,51187,Warren,ED,ED Opioid Overdose,160.9
2017,51191,Washington,ED,ED Opioid Overdose,88.5
2017,51193,Westmoreland,ED,ED Opioid Overdose,125.1
2017,51195,Wise,ED,ED Opioid Overdose,219.2
2017,51197,Wythe,ED,ED Opioid Overdose,55.1
2017,51199,York,ED,ED Opioid Overdose,64.7
2017,51510,Alexandria,ED,ED Opioid Overdose,74.4
2017,51520,Bristol,ED,ED Opioid Overdose,11.8
2017,51530,Buena Vista City,ED,ED Opioid Overdose,201.5
2017,51540,Charlottesville,ED,ED Opioid Overdose,127.9
2017,51550,Chesapeake,ED,ED Opioid Overdose,123.1
2017,51570,Colonial Heights,ED,ED Opioid Overdose,61.9
2017,51580,Covington,ED,ED Opioid Overdose,0
2017,51590,Danville,ED,ED Opioid Overdose,250.6
2017,51595,Emporia,ED,ED Opioid Overdose,0
2017,51600,Fairfax City,ED,ED Opioid Overdose,4.1
2017,51610,Falls Church,ED,ED Opioid Overdose,71.4
2017,51620,Franklin City,ED,ED Opioid Overdose,120.4
2017,51630,Fredericksburg,ED,ED Opioid Overdose,155.5
2017,51640,Galax,ED,ED Opioid Overdose,649.4
2017,51650,Hampton,ED,ED Opioid Overdose,104.1
2017,51660,Harrisonburg,ED,ED Opioid Overdose,35.8
2017,51670,Hopewell,ED,ED Opioid Overdose,268.3
2017,51678,Lexington,ED,ED Opioid Overdose,0
2017,51680,Lynchburg,ED,ED Opioid Overdose,101
2017,51683,Manassas City,ED,ED Opioid Overdose,55.4
2017,51685,Manassas Park,ED,ED Opioid Overdose,0
2017,51690,Martinsville,ED,ED Opioid Overdose,7.4
2017,51700,Newport News,ED,ED Opioid Overdose,106.7
2017,51710,Norfolk,ED,ED Opioid Overdose,103.6
2017,51720,Norton,ED,ED Opioid Overdose,362.3
2017,51730,Petersburg,ED,ED Opioid Overdose,40.8
2017,51735,Poquoson,ED,ED Opioid Overdose,66.6
2017,51740,Portsmouth,ED,ED Opioid Overdose,180.6
2017,51750,Radford,ED,ED Opioid Overdose,165.9
2017,51760,Richmond City,ED,ED Opioid Overdose,221.4
2017,51770,Roanoke City,ED,ED Opioid Overdose,299
2017,51775,Salem,ED,ED Opioid Overdose,285.7
2017,51790,Staunton,ED,ED Opioid Overdose,123.1
2017,51800,Suffolk,ED,ED Opioid Overdose,95.2
2017,51810,Virginia Beach,ED,ED Opioid Overdose,59
2017,51820,Waynesboro,ED,ED Opioid Overdose,109.7
2017,51830,Williamsburg,ED,ED Opioid Overdose,13.1
2017,51840,Winchester,ED,ED Opioid Overdose,268.9
2017,51001,Accomack,EMS,EMS Narcan,0
2017,51003,Albemarle,EMS,EMS Narcan,0
2017,51005,Alleghany,EMS,EMS Narcan,0
2017,51007,Amelia,EMS,EMS Narcan,0
2017,51009,Amherst,EMS,EMS Narcan,0
2017,51011,Appomattox,EMS,EMS Narcan,0
2017,51013,Arlington,EMS,EMS Narcan,0
2017,51015,Augusta,EMS,EMS Narcan,0
2017,51017,Bath,EMS,EMS Narcan,0
2017,51019,Bedford,EMS,EMS Narcan,0
2017,51021,Bland,EMS,EMS Narcan,0
2017,51023,Botetourt,EMS,EMS Narcan,0
2017,51025,Brunswick,EMS,EMS Narcan,0
2017,51027,Buchanan,EMS,EMS Narcan,0
2017,51029,Buckingham,EMS,EMS Narcan,0
2017,51031,Campbell,EMS,EMS Narcan,0
2017,51033,Caroline,EMS,EMS Narcan,0
2017,51035,Carroll,EMS,EMS Narcan,0
2017,51036,Charles City,EMS,EMS Narcan,0
2017,51037,Charlotte,EMS,EMS Narcan,0
2017,51041,Chesterfield,EMS,EMS Narcan,0
2017,51043,Clarke,EMS,EMS Narcan,0
2017,51045,Craig,EMS,EMS Narcan,0
2017,51047,Culpeper,EMS,EMS Narcan,0
2017,51049,Cumberland,EMS,EMS Narcan,0
2017,51051,Dickenson,EMS,EMS Narcan,0
2017,51053,Dinwiddie,EMS,EMS Narcan,0
2017,51057,Essex,EMS,EMS Narcan,0
2017,51059,Fairfax,EMS,EMS Narcan,0
2017,51061,Fauquier,EMS,EMS Narcan,0
2017,51063,Floyd,EMS,EMS Narcan,0
2017,51065,Fluvanna,EMS,EMS Narcan,0
2017,51067,Franklin County,EMS,EMS Narcan,0
2017,51069,Frederick,EMS,EMS Narcan,0
2017,51071,Giles,EMS,EMS Narcan,0
2017,51073,Gloucester,EMS,EMS Narcan,0
2017,51075,Goochland,EMS,EMS Narcan,0
2017,51077,Grayson,EMS,EMS Narcan,0
2017,51079,Greene,EMS,EMS Narcan,0
2017,51081,Greensville,EMS,EMS Narcan,0
2017,51083,Halifax,EMS,EMS Narcan,0
2017,51085,Hanover,EMS,EMS Narcan,0
2017,51087,Henrico,EMS,EMS Narcan,0
2017,51089,Henry,EMS,EMS Narcan,0
2017,51091,Highland,EMS,EMS Narcan,0
2017,51093,Isle of Wight,EMS,EMS Narcan,0
2017,51095,James City,EMS,EMS Narcan,0
2017,51097,King and Queen,EMS,EMS Narcan,0
2017,51099,King George,EMS,EMS Narcan,0
2017,51101,King William,EMS,EMS Narcan,0
2017,51103,Lancaster,EMS,EMS Narcan,0
2017,51105,Lee,EMS,EMS Narcan,0
2017,51107,Loudoun,EMS,EMS Narcan,0
2017,51109,Louisa,EMS,EMS Narcan,0
2017,51111,Lunenburg,EMS,EMS Narcan,0
2017,51113,Madison,EMS,EMS Narcan,0
2017,51115,Mathews,EMS,EMS Narcan,0
2017,51117,Mecklenburg,EMS,EMS Narcan,0
2017,51119,Middlesex,EMS,EMS Narcan,0
2017,51121,Montgomery,EMS,EMS Narcan,0
2017,51125,Nelson,EMS,EMS Narcan,0
2017,51127,New Kent,EMS,EMS Narcan,0
2017,51131,Northampton,EMS,EMS Narcan,0
2017,51133,Northumberland,EMS,EMS Narcan,0
2017,51135,Nottoway,EMS,EMS Narcan,0
2017,51137,Orange,EMS,EMS Narcan,0
2017,51139,Page,EMS,EMS Narcan,0
2017,51141,Patrick,EMS,EMS Narcan,0
2017,51143,Pittsylvania,EMS,EMS Narcan,0
2017,51145,Powhatan,EMS,EMS Narcan,0
2017,51147,Prince Edward,EMS,EMS Narcan,0
2017,51149,Prince George,EMS,EMS Narcan,0
2017,51153,Prince William,EMS,EMS Narcan,0
2017,51155,Pulaski,EMS,EMS Narcan,0
2017,51157,Rappahannock,EMS,EMS Narcan,0
2017,51159,Richmond County,EMS,EMS Narcan,0
2017,51161,Roanoke County,EMS,EMS Narcan,0
2017,51163,Rockbridge,EMS,EMS Narcan,0
2017,51165,Rockingham,EMS,EMS Narcan,0
2017,51167,Russell,EMS,EMS Narcan,0
2017,51169,Scott,EMS,EMS Narcan,0
2017,51171,Shenandoah,EMS,EMS Narcan,0
2017,51173,Smyth,EMS,EMS Narcan,0
2017,51175,Southampton,EMS,EMS Narcan,0
2017,51177,Spotsylvania,EMS,EMS Narcan,0
2017,51179,Stafford,EMS,EMS Narcan,0
2017,51181,Surry,EMS,EMS Narcan,0
2017,51183,Sussex,EMS,EMS Narcan,0
2017,51185,Tazewell,EMS,EMS Narcan,0
2017,51187,Warren,EMS,EMS Narcan,0
2017,51191,Washington,EMS,EMS Narcan,0
2017,51193,Westmoreland,EMS,EMS Narcan,0
2017,51195,Wise,EMS,EMS Narcan,0
2017,51197,Wythe,EMS,EMS Narcan,0
2017,51199,York,EMS,EMS Narcan,0
2017,51510,Alexandria,EMS,EMS Narcan,0
2017,51520,Bristol,EMS,EMS Narcan,0
2017,51530,Buena Vista City,EMS,EMS Narcan,0
2017,51540,Charlottesville,EMS,EMS Narcan,0
2017,51550,Chesapeake,EMS,EMS Narcan,0
2017,51570,Colonial Heights,EMS,EMS Narcan,0
2017,51580,Covington,EMS,EMS Narcan,0
2017,51590,Danville,EMS,EMS Narcan,0
2017,51595,Emporia,EMS,EMS Narcan,0
2017,51600,Fairfax City,EMS,EMS Narcan,0
2017,51610,Falls Church,EMS,EMS Narcan,0
2017,51620,Franklin City,EMS,EMS Narcan,0
2017,51630,Fredericksburg,EMS,EMS Narcan,0
2017,51640,Galax,EMS,EMS Narcan,0
2017,51650,Hampton,EMS,EMS Narcan,0
2017,51660,Harrisonburg,EMS,EMS Narcan,0
2017,51670,Hopewell,EMS,EMS Narcan,0
2017,51678,Lexington,EMS,EMS Narcan,0
2017,51680,Lynchburg,EMS,EMS Narcan,0
2017,51683,Manassas City,EMS,EMS Narcan,0
2017,51685,Manassas Park,EMS,EMS Narcan,0
2017,51690,Martinsville,EMS,EMS Narcan,0
2017,51700,Newport News,EMS,EMS Narcan,0
2017,51710,Norfolk,EMS,EMS Narcan,0
2017,51720,Norton,EMS,EMS Narcan,0
2017,51730,Petersburg,EMS,EMS Narcan,0
2017,51735,Poquoson,EMS,EMS Narcan,0
2017,51740,Portsmouth,EMS,EMS Narcan,0
2017,51750,Radford,EMS,EMS Narcan,0
2017,51760,Richmond City,EMS,EMS Narcan,0
2017,51770,Roanoke City,EMS,EMS Narcan,0
2017,51775,Salem,EMS,EMS Narcan,0
2017,51790,Staunton,EMS,EMS Narcan,0
2017,51800,Suffolk,EMS,EMS Narcan,0
2017,51810,Virginia Beach,EMS,EMS Narcan,0
2017,51820,Waynesboro,EMS,EMS Narcan,0
2017,51830,Williamsburg,EMS,EMS Narcan,0
2017,51840,Winchester,EMS,EMS Narcan,0
2017,51001,Accomack,HCV,Reported Hepatitis C (18-30 year olds),90.1
2017,51003,Albemarle,HCV,Reported Hepatitis C (18-30 year olds),33
2017,51005,Alleghany,HCV,Reported Hepatitis C (18-30 year olds),394.7
2017,51007,Amelia,HCV,Reported Hepatitis C (18-30 year olds),56.7
2017,51009,Amherst,HCV,Reported Hepatitis C (18-30 year olds),102.8
2017,51011,Appomattox,HCV,Reported Hepatitis C (18-30 year olds),90.4
2017,51013,Arlington,HCV,Reported Hepatitis C (18-30 year olds),45.9
2017,51015,Augusta,HCV,Reported Hepatitis C (18-30 year olds),212.6
2017,51017,Bath,HCV,Reported Hepatitis C (18-30 year olds),171.5
2017,51019,Bedford,HCV,Reported Hepatitis C (18-30 year olds),113.7
2017,51021,Bland,HCV,Reported Hepatitis C (18-30 year olds),995.6
2017,51023,Botetourt,HCV,Reported Hepatitis C (18-30 year olds),167.3
2017,51025,Brunswick,HCV,Reported Hepatitis C (18-30 year olds),870.8
2017,51027,Buchanan,HCV,Reported Hepatitis C (18-30 year olds),680.3
2017,51029,Buckingham,HCV,Reported Hepatitis C (18-30 year olds),328
2017,51031,Campbell,HCV,Reported Hepatitis C (18-30 year olds),33.1
2017,51033,Caroline,HCV,Reported Hepatitis C (18-30 year olds),131.2
2017,51035,Carroll,HCV,Reported Hepatitis C (18-30 year olds),135
2017,51036,Charles City,HCV,Reported Hepatitis C (18-30 year olds),0
2017,51037,Charlotte,HCV,Reported Hepatitis C (18-30 year olds),56.6
2017,51041,Chesterfield,HCV,Reported Hepatitis C (18-30 year olds),159.2
2017,51043,Clarke,HCV,Reported Hepatitis C (18-30 year olds),110.3
2017,51045,Craig,HCV,Reported Hepatitis C (18-30 year olds),0
2017,51047,Culpeper,HCV,Reported Hepatitis C (18-30 year olds),501.9
2017,51049,Cumberland,HCV,Reported Hepatitis C (18-30 year olds),135.8
2017,51051,Dickenson,HCV,Reported Hepatitis C (18-30 year olds),430
2017,51053,Dinwiddie,HCV,Reported Hepatitis C (18-30 year olds),42.5
2017,51057,Essex,HCV,Reported Hepatitis C (18-30 year olds),126.3
2017,51059,Fairfax,HCV,Reported Hepatitis C (18-30 year olds),60.4
2017,51061,Fauquier,HCV,Reported Hepatitis C (18-30 year olds),171.7
